TempleName,LordGod,Area,Address,lat,long
文衡壇,關聖帝君,雲林縣,雲林縣東勢鄉程南路程海村43之1號,23.670058,120.231633
啟安廟,鄭新登公,雲林縣,雲林縣崙背鄉羅厝村二鄰一二一之二號,23.7628933,120.369492
報恩堂,祖先公,雲林縣,雲林縣水林鄉宏仁路38號,23.6052503,120.2393195
水林福德廟,福德正神,雲林縣,雲林縣水林鄉東陽街67巷1號,23.5701202,120.2458872
振王宮,五府千歲,雲林縣,雲林縣斗六市田部榴北里九鄰一之一0號,23.733991,120.5768354
玉興宮,玄天上帝,雲林縣,雲林縣斗六市板橋路三光里七鄰四0號,23.65549,120.524389
慈惠宮,瑤池金母,雲林縣,雲林縣斗六市保庄里后庄路九號,23.699749,120.5251885
福天宮,觀音佛祖,雲林縣,雲林縣斗六市內林路梅林里五八號,23.702051,120.5977321
震天府,五府千歲,雲林縣,雲林縣斗六市成功里自強街三九號,23.7047513,120.5498653
船元府,陳元帥,雲林縣,雲林縣東勢鄉嘉芳南路嘉隆村24之3號,23.6705266,120.2548111
南天宮,王孫大二、三使,雲林縣,雲林縣東勢鄉昌南路昌南村120號,23.6950819,120.2609914
武聖宮,關聖帝君,雲林縣,雲林縣虎尾鎮青埔平和里六鄰路二七之一號,23.70378,120.4445317
懿德堂,五恩主,雲林縣,雲林縣西螺鎮興農西路廣福里六號,23.7944934,120.4644841
福心宮,天上聖母,雲林縣,雲林縣西螺鎮安定里十一鄰一八二號,23.8009584,120.4359544
崙前順天宮,天上聖母,雲林縣,雲林縣崙背鄉崙前村路四鄰七0號,23.7568079,120.3538444
金山宮,瑤池金母,雲林縣,雲林縣西螺鎮公正路正興里九七巷三之一號,23.7948422,120.4628162
雲林宮,文殊菩薩,雲林縣,雲林縣斗六市雲林路２段515號,23.6990178,120.5262781
林頭北天宮,北極玄天上帝,雲林縣,雲林縣斗六市林頭里路三0號,23.7147917,120.5292625
慈龍宮,天上王母娘娘,雲林縣,雲林縣古坑鄉尖山坑荷苞村86號,23.6575411,120.5920082
福德宮,福德正神,雲林縣,雲林縣虎尾鎮惠來里1鄰(惠聖宮旁),23.7292843,120.4876036
薛玉聖媽廟,薛玉聖媽,雲林縣,雲林縣虎尾鎮新吉里七鄰,23.7057174,120.4170377
二城福德廟,福德正神,雲林縣,雲林縣斗六市榮譽路重光里九五八巷七八之一號,23.7027261,120.573292
雲林太子宮,中壇元帥,雲林縣,雲林縣斗六市大學路二段三0三巷一六之一號,23.7005202,120.5490895
保安宮,金府王爺,雲林縣,雲林縣斗六市內環路忠孝里六二八號,23.7095079,120.5495104
進天宮,池府千歲,雲林縣,雲林縣斗六市石林路長平里十鄰二八號,23.6964564,120.5085005
玄太宮,玄天上帝,雲林縣,雲林縣斗六市興和路八德里1之1號,23.7182251,120.558159
雲林縣城隍廟,城隍尊神,雲林縣,雲林縣斗六市中華路三一八號,23.7085467,120.5497018
中和宮,北極玄天上帝,雲林縣,雲林縣斗六市崙仔路虎溪里二四鄰二三之四號,23.7178457,120.5095966
玄關宮(已廢止),玄天上帝,雲林縣,雲林縣斗六市中山路鎮南里五鄰二一四號,23.704248,120.539059
保安宮,元帥爺公,雲林縣,雲林縣大埤鄉妮姑庵南和村,23.643452,120.414806
慈善堂,地藏王菩薩,雲林縣,雲林縣大埤鄉豐岡村五七號,23.671785,120.4190712
大悲寺,阿彌陀佛,雲林縣,雲林縣大埤鄉妮姑庵南和村六八之二0號,23.6455592,120.4172745
福天宮,天上聖母,雲林縣,雲林縣莿桐鄉振興興桐村路五五號,23.7706958,120.5036647
雲山寺,西方三聖,雲林縣,雲林縣莿桐鄉湖內五華村五號,23.779683,120.561998
鎮華宮,五府千歲,雲林縣,雲林縣莿桐鄉湖內五華村五七之一號,23.779683,120.561998
萬應宮,萬應公,雲林縣,雲林縣虎尾鎮廉使里一鄰一六四九號,23.725685,120.414655
鎮安宮,三品夫人,雲林縣,雲林縣臺西鄉光華村6鄰49之10號,23.691044,120.20687
四湖參天宮,關聖帝君,雲林縣,雲林縣四湖鄉湖西村八鄰關聖路87號,23.639044,120.226791
水尾順天宮,三太子,雲林縣,雲林縣口湖鄉謝厝村34號,23.584518,120.200653
天瑤宮,天上聖母,雲林縣,雲林縣莿桐鄉中山路莿桐村一三0號,23.7540293,120.4983405
金湖萬善爺廟,萬善爺,雲林縣,雲林縣口湖鄉民主路5號,23.5743058,120.1523176
萬天宮,玄天上帝,雲林縣,雲林縣大埤鄉民權路南和村一一一巷一四號,23.6443743,120.4294424
三仙宮,天上聖母,雲林縣,雲林縣大埤鄉後庄北鎮村一之三號,23.6357888,120.3918803
三山國王廟,三山國王,雲林縣,雲林縣大埤鄉新街大德村二0號,23.6268574,120.4216745
慈天必生宮,王母娘娘,雲林縣,雲林縣大埤鄉中埤三結村路二一號,23.6665703,120.4487455
清天宮,清水祖師,雲林縣,雲林縣斗六市後庄保庄里二十鄰一九之二號,23.700125,120.52509
一旨山千佛寺,千手千眼觀世音菩薩,雲林縣,雲林縣古坑鄉興園棋盤村34號之6,23.6883833,120.6096107
受山宮,玄天上帝,雲林縣,雲林縣古坑鄉光山永光村路17號之1,23.614283,120.573394
廣濟宮,天上聖母,雲林縣,雲林縣古坑鄉宮前路東和村32號,23.681946,120.569917
五興宮,關聖帝君,雲林縣,雲林縣莿桐鄉湖內五華村路八一之一號,23.779683,120.561998
宏和寺,觀世音菩薩,雲林縣,雲林縣莿桐鄉中山路莿桐村四號,23.7538971,120.49784
乾元宮,玄天上帝,雲林縣,雲林縣莿桐鄉興南興貴村路四八號,23.7626027,120.5183293
順天宮,五府千歲,雲林縣,雲林縣北港鎮水埔里五鄰四二之一號,23.5498446,120.2815587
聖德宮,關聖帝君,雲林縣,雲林縣北港鎮中正路仁安里一三五號,23.5700491,120.3004951
海天宮,關聖帝君,雲林縣,雲林縣口湖鄉四維街99號,23.581631,120.170893
下崙福安宮,丁府八千歲,雲林縣,雲林縣口湖鄉福安路22號,23.6181794,120.1619047
聚東宮,五府三千歲,雲林縣,雲林縣臺西鄉萬興和豐村33鄰46之26號,23.742263,120.1970859
仁善堂福德堂,,雲林縣,雲林縣臺西鄉瓦厝路五港村五港段240-1號,23.716808,120.201715
玉樹宮,法主公,雲林縣,雲林縣莿桐鄉興北興貴村三九號,23.7734638,120.5209226
鳳儀宮,中壇元帥,雲林縣,雲林縣莿桐鄉南安路三六號,23.7552213,120.4952649
無極補天宮,女媧娘娘,雲林縣,雲林縣莿桐鄉溪美大美村路五五號,23.7365872,120.5072244
任聖宮,任聖公,雲林縣,雲林縣大埤鄉聯美村四鄰,23.6548218,120.3983097
萬安堂,萬聖爺,雲林縣,雲林縣褒忠鄉中勝路埔姜村44號,23.6972092,120.3095834
振興宮,玄天上帝,雲林縣,雲林縣莿桐鄉三和義和村一九號,23.774131,120.480717
文武聖廟感德堂,關聖帝君,雲林縣,雲林縣莿桐鄉饒平西路饒平村三0號,23.7798129,120.5189342
泰安宮,天上聖母,雲林縣,雲林縣大埤鄉嘉興村路三0號,23.6493367,120.4538497
北安宮,鄭府元帥,雲林縣,雲林縣口湖鄉台子村60之6號,23.5577243,120.1502699
福安宮,福德正神,雲林縣,雲林縣臺西鄉民權路海北村71號,23.7049758,120.2003713
持明寺,大梵天王,雲林縣,雲林縣古坑鄉草嶺村路21號之9,23.5837402,120.6934891
北安宮,西嶽大帝,雲林縣,雲林縣褒忠鄉北興有才村9鄰26號,23.7394737,120.3031324
賜福宮,三官大帝三山國王,雲林縣,雲林縣大埤鄉中山路北和村八八號,23.6459715,120.4289923
北極殿,玄天上帝,雲林縣,雲林縣大埤鄉大德村路五四號,23.6334489,120.4256672
福神宮,福德正神,雲林縣,雲林縣古坑鄉草嶺村石璧,23.606907,120.709377
福德宮,福德正神,雲林縣,雲林縣古坑鄉草嶺村122號之2,23.5837402,120.6934891
廣福宮,保生大帝,雲林縣,雲林縣大埤鄉西鎮村三三號,23.6222401,120.3840025
碧雲寺,觀世音,雲林縣,雲林縣水林鄉後湖3號,23.5934627,120.2169035
元天宮,北極玄天上帝,雲林縣,雲林縣水林鄉頂尖山3鄰30號,23.5148512,120.2285935
國聖宮,開台國聖鄭成功,雲林縣,雲林縣古坑鄉尖山坑荷苞村27號之3,23.6485964,120.6154197
保安宮,池府千歲,雲林縣,雲林縣水林鄉溪墘4鄰33號,23.5377836,120.2659615
苦苓腳福德宮,福德正神,雲林縣,雲林縣古坑鄉桂林村67號之10,23.613065,120.606642
德安宮,五府千歲,雲林縣,雲林縣北港鎮劉厝里一一六之一,23.5914537,120.2929019
巡天宮,蕭府千歲,雲林縣,雲林縣北港鎮華勝路新街里五七一號,23.587913,120.300268
鎮安宮,玄天上帝,雲林縣,雲林縣古坑鄉華南村華興25號,23.5956256,120.5654225
議天宮,玄天上帝觀音佛祖,雲林縣,雲林縣古坑鄉新厝棋盤村80號,23.6949716,120.6058309
彌陀寺,西方三聖,雲林縣,雲林縣古坑鄉荷苞厝荷苞村76號之1,23.6474419,120.6056064
受天宮,北極玄天上帝,雲林縣,雲林縣古坑鄉草嶺村石璧81號之5,23.609776,120.709942
興天府,李府千歲,雲林縣,雲林縣北港鎮府番里一八三號,23.592184,120.3212122
聖安宮,五文昌夫子五年千歲,雲林縣,雲林縣北港鎮民治路華勝里三三號,23.5739747,120.3009403
順安宮,五府千歲,雲林縣,雲林縣口湖鄉文安街38巷24號,23.5875516,120.1830016
鰲峰宮,保生大帝,雲林縣,雲林縣元長鄉元中路長北村七0號,23.6514629,120.313835
鏜元府,五王代天巡守,雲林縣,雲林縣水林鄉尖山腳27號,23.535447,120.223103
南天宮,關聖帝君,雲林縣,雲林縣古坑鄉興園棋盤村32號,23.6889761,120.608337
慶福佛堂,佛祖,雲林縣,雲林縣大埤鄉中山路北和村二巷三號,23.6455115,120.4322125
玉天宮,北極玄天上帝,雲林縣,雲林縣古坑鄉棋山棋盤村89號,23.6848827,120.6047687
武德宮,武德英侯,雲林縣,雲林縣元長鄉庄內路卓運村四八之三號,23.641383,120.348781
承德府,池府千歲,雲林縣,雲林縣元長鄉合和村一六鄰六七之一二號,23.666235,120.293603
鎮安宮,楊府七千歲,雲林縣,雲林縣北港鎮西勢里館前街22號,23.5669803,120.3018301
福天宮,金府千歲,雲林縣,雲林縣口湖鄉蚶寮路22號,23.6184518,120.1620439
武四宮,池府千歲,雲林縣,雲林縣北港鎮過溝樹腳里51號,23.580154,120.273843
奉天宮,玄天上帝,雲林縣,雲林縣口湖鄉水井村21之2號,23.5328843,120.1856426
新興宮,七府千歲,雲林縣,雲林縣口湖鄉民主路9號,23.5744555,120.1533565
代天宮,五府千歲,雲林縣,雲林縣北港鎮復興街公館里二0號,23.5712971,120.3054181
受天宮,,雲林縣,雲林縣北港鎮新厝里六一之一號,23.585088,120.316542
忠義公廟,忠義公,雲林縣,雲林縣林內鄉大同路九芎村一鄰六之一號,23.742254,120.604605
永昌宮,關聖帝君,雲林縣,雲林縣林內鄉永昌烏麻村一00號,23.7553009,120.592455
極明殿,玄天上帝,雲林縣,雲林縣元長鄉新吉村1鄰路13號,23.623548,120.366059
武聖宮,明明上帝,雲林縣,雲林縣元長鄉進化街長南村四之一號,23.6491858,120.3148116
聖德宮,明明上帝,雲林縣,雲林縣莿桐鄉甘厝村二二號,23.7595685,120.4874208
錫福宮,天上聖母,雲林縣,雲林縣莿桐鄉埔子村六三號,23.7568891,120.5027796
聖賢公廟,福德正神,雲林縣,雲林縣口湖鄉頂湖村107號,23.6004372,120.1798043
泉安府,李府千歲,雲林縣,雲林縣臺西鄉泉州村72-1號,23.677905,120.21545
進興宮,蕭府王爺,雲林縣,雲林縣林內鄉重興村路一五九號,23.7628053,120.5797128
保安宮,保生大帝,雲林縣,雲林縣元長鄉潭內潭西村路三一之五號,23.6406874,120.2892359
金母宮,關聖帝君,雲林縣,雲林縣元長鄉潭東村瓦?路三之一號,23.6497208,120.2959022
玉安宮,九天玄女,雲林縣,雲林縣元長鄉中湖後湖村路18號,23.6845071,120.3323279
昭烈宮,開漳聖王,雲林縣,雲林縣北港鎮公民路大同里一0四號,23.5693778,120.3044269
福天宮,五府千歲,雲林縣,雲林縣口湖鄉四維街45號,23.5798427,120.1698551
慈聖宮,,雲林縣,雲林縣臺西鄉崙豐路永豐村79巷1號,23.7218299,120.2100861
武安洲廟,包府千歲,雲林縣,雲林縣元長鄉竹圍鹿北村一0鄰路二一號,23.6494358,120.381142
順天宮,陳元帥,雲林縣,雲林縣元長鄉順天街長南村一四號,23.6560744,120.312084
福德宮,土地公,雲林縣,雲林縣口湖鄉文安街59之5號,23.5867803,120.1825616
南天宮,五府千歲,雲林縣,雲林縣元長鄉子茂村二鄰二一號,23.658671,120.334222
香枲宮,九天玄女,雲林縣,雲林縣林內鄉烏塗村一鄰鹽讚路一號,23.7689515,120.5941172
鎮安宮,隨駕王爺李勇,雲林縣,雲林縣林內鄉忠庄烏塗村9之6號,23.76249,120.600353
大眾爺廟,大眾爺,雲林縣,雲林縣褒忠鄉新湖村2之3號,23.711438,120.29083
聚安宮,蕭府太傅,雲林縣,雲林縣臺西鄉五榔村3鄰24-2號,23.6866485,120.225308
廣天宮,天上聖母,雲林縣,雲林縣斗南鎮文昌路西岐里297號,23.6793465,120.4740502
儀天宮,天上聖母,雲林縣,雲林縣元長鄉元東路長北村五鄰三段二之三號,23.6554232,120.3186526
官埔代天府,五府千歲,雲林縣,雲林縣土庫鎮崙內里路一一五之四號,23.691598,120.346542
新興宮,吳府三王爺,雲林縣,雲林縣虎尾鎮新生路新興里141號,23.7077034,120.4370459
關天宮,孚佑帝君、關聖帝君、司命真君,雲林縣,雲林縣斗南鎮西伯里一五八之一號,23.6848761,120.4328824
小南天福德廟,福德正神,雲林縣,雲林縣斗南鎮福德街中天里九九號,23.6764203,120.4802307
東和村福德宮,土地公,雲林縣,雲林縣古坑鄉東和村東陽段1764號,23.685277,120.568922
建德寺,地母至尊,雲林縣,雲林縣古坑鄉小坑荷苞村5號,23.6539663,120.5913987
龍寶殿,項羽元帥,雲林縣,雲林縣水林鄉埔尾59號,23.5707465,120.2419054
北極殿,玄天上帝,雲林縣,雲林縣古坑鄉大埔朝陽村45號之2,23.6392605,120.5947962
會水宮,朱府千歲,雲林縣,雲林縣口湖鄉烏麻園街30-1號,23.5860363,120.1841482
順寮宮,菁埔夫人,雲林縣,雲林縣口湖鄉下崙村25號,23.6318281,120.1645411
南天府,池府千歲,雲林縣,雲林縣臺西鄉文化路海南村287之7,23.6990287,120.1978815
保安宮,保安夫人,雲林縣,雲林縣四湖鄉中華路林東村一四鄰81號,23.675532,120.179258
興南宮,池府千歲,雲林縣,雲林縣虎尾鎮興南里路42之1號,23.71964,120.442761
良德堂,觀世音菩薩,雲林縣,雲林縣土庫鎮大同路越港里三鄰一0五巷二號,23.676081,120.3941845
福德宮,福德正神,雲林縣,雲林縣虎尾鎮復興路立仁里128號,23.707724,120.427936
有求堂,大眾公,雲林縣,雲林縣土庫鎮大荖里162-2號,23.6876,120.373712
溪心佛祖宮,觀音佛祖,雲林縣,雲林縣土庫鎮溪心石廟里48-1號,23.6805437,120.3916028
北極殿,玄天上帝,雲林縣,雲林縣虎尾鎮下溪里大庄77號,23.7127268,120.4592993
定安宮,三山國王,雲林縣,雲林縣二崙鄉定安村2鄰15號,23.79081,120.4272679
華山祥雲寺,釋迦牟尼佛,雲林縣,雲林縣古坑鄉華山村路6號,23.598134,120.5858475
青天府,池府王爺,雲林縣,雲林縣林內鄉坪頂村二號之六,23.7537737,120.638455
靜法寺,南海普陀山觀世音菩薩,雲林縣,雲林縣土庫鎮崙內里一鄰二十四之七號,23.6860969,120.3571082
福成宮,關聖帝君,雲林縣,雲林縣二崙鄉竹圍路楊賢村三六號,23.8133918,120.412737
大安宮,蘇府千歲,雲林縣,雲林縣二崙鄉大華路大華村六一號,23.8019613,120.4176654
三寶堂,中壇太子元帥,雲林縣,雲林縣虎尾鎮復興路立仁里106號,23.7086102,120.4294756
旭安府,,雲林縣,雲林縣臺西鄉三姓蚊港村85之2號,23.7516319,120.22837
崙豐慈惠宮,西王金母,雲林縣,雲林縣臺西鄉海產路和豐村134號,23.7239844,120.2089693
晉安宮,朱府千歲,雲林縣,雲林縣四湖鄉東庄路施湖村2鄰2-2號,23.6519144,120.2154948
妙一慈堂,明明上帝,雲林縣,雲林縣斗南鎮德業路小東里29號,23.695016,120.475739
鎮安宮,朱府千歲,雲林縣,雲林縣北港鎮溝皂里13鄰217號,23.6028862,120.2945293
武聖宮,關聖帝君,雲林縣,雲林縣林內鄉瑞農林中村二七之一號,23.7622265,120.6156256
竹林寺,三寶佛,雲林縣,雲林縣斗南鎮光華路五號,23.6857361,120.4849864
真武殿,玄天上帝,雲林縣,雲林縣斗南鎮二重溝明昌里九二號,23.667448,120.463479
天福宮,關聖帝君,雲林縣,雲林縣斗南鎮埤麻里84號,23.685521,120.449034
祥雲寺,釋迦牟尼佛,雲林縣,雲林縣斗南鎮文昌路北銘里一一七號,23.6790044,120.4815902
海清宮,包青天,雲林縣,雲林縣四湖鄉海清路崙北村九三號,23.6569253,120.1534614
晉安宮,伍年千歲,雲林縣,雲林縣四湖鄉南溪尾溪尾村一00號,23.6468208,120.188635
泰安宮,天上聖母太子觀音佛祖,雲林縣,雲林縣四湖鄉東庄路施湖村四七號,23.6531257,120.2132228
荷苞聖堂,純陽帝君,雲林縣,雲林縣古坑鄉小坑荷苞村23號,23.6613854,120.5726224
萬善堂,地藏王菩薩,雲林縣,雲林縣古坑鄉新厝棋盤村20號之3,23.6908515,120.6038521
通天宮,五府千歲,雲林縣,雲林縣古坑鄉新興崁腳村路42號,23.6023947,120.5445966
鎮興宮,吳府千歲,雲林縣,雲林縣元長鄉下寮村八鄰七－五號,23.6183784,120.3343914
玄武宮,玄天上帝,雲林縣,雲林縣土庫鎮大荖里九一號,23.68513,120.369426
聖安宮,張吳媽祖,雲林縣,雲林縣土庫鎮崙內里五鄰路三0之六號,23.693101,120.345633
大安宮,玄天上帝,雲林縣,雲林縣虎尾鎮東屯里74之1號,23.7122394,120.4356576
祝天宮,天上聖母,雲林縣,雲林縣二崙鄉新店路來惠村二二鄰七號,23.7652892,120.3844296
代安宮,,雲林縣,雲林縣臺西鄉萬興和豐村路八八號,23.7204448,120.2091745
巡天府,五府千歲,雲林縣,雲林縣四湖鄉新庄村砂崙腳36-1號,23.6470881,120.2558464
法華寺,佛祖,雲林縣,雲林縣四湖鄉中山西路施湖村一六0號,23.6376161,120.2253544
泉和宮,,雲林縣,雲林縣臺西鄉牛厝村11號,23.665489,120.220083
玄德宮慈惠堂,,雲林縣,雲林縣臺西鄉溪頂村1鄰21號,23.68333,120.1906803
進寶府,,雲林縣,雲林縣臺西鄉崙豐路富琦村291巷1號,23.7220768,120.2121082
興安宮,鄭成功,雲林縣,雲林縣土庫鎮新興興新里三鄰七七號,23.671115,120.37436
惠聖宮,天上聖母,雲林縣,雲林縣虎尾鎮惠來里1鄰17-33號,23.7292843,120.4876036
富安宮,五年千歲,雲林縣,雲林縣口湖鄉口湖路159巷23號,23.5853337,120.1866059
五條港安西府,張巡,雲林縣,雲林縣臺西鄉五港村中央路76號,23.7178652,120.2001321
北天宮,玄天上帝,雲林縣,雲林縣口湖鄉過港村96號,23.5708088,120.1918301
聖天宮,玄天上帝,雲林縣,雲林縣北港鎮北辰路新街里二二鄰一三號,23.5797109,120.3030007
彌陀寺,釋迦牟尼佛,雲林縣,雲林縣北港鎮中秋路光民里九四號,23.5674595,120.3059101
靖興宮,玄天上帝,雲林縣,雲林縣斗南鎮厝興路靖興里二號,23.6440692,120.4795224
照瑤宮,七娘媽,雲林縣,雲林縣斗南鎮明昌里紅?二一號,23.6696119,120.4637522
元帥爺廟,中壇元帥,雲林縣,雲林縣斗南鎮四維路石溪里98號,23.6398357,120.4826241
濟陽府,丁府八千歲,雲林縣,雲林縣臺西鄉山寮村1-11號,23.6985716,120.2074594
順天府,五府千歲,雲林縣,雲林縣四湖鄉中華路林東村14鄰81號,23.675532,120.179258
安南宮,莫府千歲,雲林縣,雲林縣臺西鄉成功牛厝村20鄰路178號,23.6675289,120.2097662
代天宮,五府千歲,雲林縣,雲林縣虎尾鎮三合里吳厝庄90號,23.703772,120.405108
清山南天府,康府千歲,雲林縣,雲林縣元長鄉南山山內村路八之一號,23.676079,120.305991
安海宮,,雲林縣,雲林縣臺西鄉民權路臺西村6巷2號,23.700192,120.200424
護國宮,騎虎尊王,雲林縣,雲林縣斗南鎮港墘新崙里三八號,23.6730101,120.438584
劉仙姑廟,劉仙姑,雲林縣,雲林縣斗南鎮莒光街廟南昌里二八鄰五一號,23.6900416,120.465857
德昭堂,,雲林縣,雲林縣斗南鎮成功東明里10鄰32號,23.6734455,120.5046815
福德宮,福德正神,雲林縣,雲林縣土庫鎮崙內里五五號,23.693101,120.345633
土庫順天宮,天上聖母,雲林縣,雲林縣土庫鎮順天里中正路一0九號,23.6764551,120.3907122
聖濟堂,濟公活佛,雲林縣,雲林縣二崙鄉田尾村犁份路一八之一二號,23.756849,120.422257
保生宮,保生大帝,雲林縣,雲林縣土庫鎮秀潭奮起里四鄰五五號,23.6546138,120.3496283
泰安宮,武德侯,雲林縣,雲林縣斗南鎮大東里二三0號,23.683681,120.460402
溫勝宮,玄天上帝,雲林縣,雲林縣斗南鎮溫厝將軍里8之1號,23.6737376,120.4811252
寶光紹興濟德講堂,彌勒祖師,雲林縣,雲林縣斗南鎮成功東明里路三九之六號,23.679983,120.477649
福安宮,福德正神,雲林縣,雲林縣臺西鄉光華村6鄰54號,23.6891218,120.2137665
明福宮,,雲林縣,雲林縣臺西鄉復興和豐村路108號,23.7220236,120.2111765
萬壽堂,萬壽公,雲林縣,雲林縣虎尾鎮光復建國里路七五七號,23.714553,120.427774
紫雲寺,觀音佛祖,雲林縣,雲林縣虎尾鎮堀頭里四鄰五四號,23.718897,120.449738
福安宮,土地公,雲林縣,雲林縣褒忠鄉中勝村13鄰366號,23.7020653,120.3099605
合安宮,七府千歲,雲林縣,雲林縣褒忠鄉下田田洋村路23之6號,23.7170824,120.3096325
新興宮,五府千歲,雲林縣,雲林縣四湖鄉中興三姓村一八之一號,23.6343989,120.170896
三寶宮,明明上帝,雲林縣,雲林縣虎尾鎮三合里八鄰吳厝七六號,23.70216,120.4027
慈仁寺,觀音佛祖,雲林縣,雲林縣二崙鄉大庄路大庄村四鄰二八之一號,23.8043448,120.3764193
清雲宮,清雲伯,雲林縣,雲林縣虎尾鎮興中里220號,23.727426,120.436323
順天宮,關聖帝君,雲林縣,雲林縣虎尾鎮復興路立仁里108號,23.707362,120.4279307
南雲宮,南雲千歲,雲林縣,雲林縣臺西鄉富琦村普令厝段五五號,23.7124826,120.2226657
有應公廟,有應公婆土地公,雲林縣,雲林縣臺西鄉五榔村五塊寮段175號,23.690469,120.225346
福興堂,福德正神,雲林縣,雲林縣四湖鄉中山東路四湖村五鄰二一之二三號,23.6371863,120.2307125
包青天廟,包青天,雲林縣,雲林縣虎尾鎮大屯東屯里,23.7022542,120.3883456
龍善宮,伯聖尊王,雲林縣,雲林縣虎尾鎮東仁路東仁里一三八號,23.7131428,120.4386824
慈和宮,觀音大士,雲林縣,雲林縣二崙鄉中和路來惠村三一之四號,23.7637306,120.3976094
鎮湖府,池府千歲,雲林縣,雲林縣土庫鎮綺湖奮起里九六號,23.665418,120.357064
隴西宮,輔信王公（李伯瑤）,雲林縣,雲林縣斗南鎮後庄路田頭里156之1號,23.6975074,120.487747
聖安宮,天上聖母,雲林縣,雲林縣口湖鄉聖安路106號,23.588743,120.1792819
萬善爺廟,萬善同歸公,雲林縣,雲林縣口湖鄉下寮路70之6號,23.6166362,120.2061587
進安府,五府千歲,雲林縣,雲林縣臺西鄉崙豐路永豐村65號,23.7220832,120.2111135
福聖宮,福德正神,雲林縣,雲林縣四湖鄉新厝街崙南村二六之三號,23.6425,120.163537
保安宮,五府千歲天上聖母,雲林縣,雲林縣水林鄉塭底30號,23.5159407,120.2020537
乾元宮順化堂,關聖帝君,雲林縣,雲林縣斗南鎮新興街明昌里三三0號,23.6750305,120.4812864
三大姓公廟,,雲林縣,雲林縣臺西鄉中山路海口村10鄰299巷2號,23.6983556,120.1940266
鎮東宮,國姓爺,雲林縣,雲林縣古坑鄉桂林村43號,23.5996743,120.5998236
義天宮,關聖帝君,雲林縣,雲林縣元長鄉後建鹿南村路37號,23.6417682,120.3719866
珠聖堂,關聖帝君,雲林縣,雲林縣土庫鎮埤腳里一四鄰扶朝二一號,23.676548,120.362598
仙姑娘廟,仙姑娘,雲林縣,雲林縣土庫鎮新庄里十鄰西一0號,23.7327271,120.3716507
北極殿,玄天上帝,雲林縣,雲林縣虎尾鎮下溪里大庄77號,23.7127268,120.4592993
城南府,城隍尊神,雲林縣,雲林縣土庫鎮頂寮崙內里路十之六號,23.693101,120.345633
虎尾寺,觀世音菩薩,雲林縣,雲林縣虎尾鎮民生路新興里48號,23.7082976,120.4366391
馬光南天宮,關聖帝君,雲林縣,雲林縣土庫鎮新光東平里三六號,23.7183332,120.3615702
持法媽祖宮,關夫子菩薩、湄洲天上聖母,雲林縣,雲林縣虎尾鎮頂溪里一五鄰西園四六號,23.7387495,120.460963
賜安宮,福德正神,雲林縣,雲林縣斗南鎮石龜溪段1207-2地號,23.6392114,120.4833078
北安宮,玄天上帝,雲林縣,雲林縣四湖鄉頂飛沙飛沙村四0號,23.653955,120.179636
鎮保宮,五年千歲,雲林縣,雲林縣四湖鄉湖寮村下寮57之1號,23.620513,120.217497
三國廟,五府千歲,雲林縣,雲林縣口湖鄉蚵寮村蚵寮28號,23.5723362,120.1764169
順安宮,五夫人媽,雲林縣,雲林縣臺西鄉中央路五港村7號,23.7171759,120.199397
飛王宮,李府千歲,雲林縣,雲林縣四湖鄉大同路飛沙村47巷6號,23.641986,120.179718
三安宮,九天玄女,雲林縣,雲林縣東勢鄉德政街復興村8鄰10之6號,23.68103,120.2768759
埤頭埧萬靈宮,地藏王,雲林縣,雲林縣西螺鎮埤頭里十鄰七九之一號,23.77475,120.4714734
財團法人西螺廣福宮,,雲林縣,雲林縣西螺鎮新街路廣福里十一鄰三二號,23.7969828,120.4646236
靈山寺,濟公聖佛,雲林縣,雲林縣西螺鎮民生路廣福里十一號,23.7971705,120.4655893
德修堂,文衡聖帝,雲林縣,雲林縣崙背鄉豐榮村一鄰九號,23.7924095,120.3119254
長安里福興宮,天上聖母溫府千歲,雲林縣,雲林縣斗六市長安路長安里二鄰三號,23.7345344,120.5335765
慈玄宮,北極玄天上帝,雲林縣,雲林縣斗六市明德路鎮南里五七五號,23.699503,120.533401
信義宮,關聖帝君,雲林縣,雲林縣斗六市育英北街八德里七八九號,23.7158042,120.5511142
聖母宮,天上聖母,雲林縣,雲林縣莿桐鄉后埔四合村3鄰一之七號,23.777328,120.5289
潮洋宮,天上聖母,雲林縣,雲林縣褒忠鄉潮厝村30號,23.715874,120.335183
通天宮,天上聖母五年千歲五府千歲,雲林縣,雲林縣水林鄉下寮11號,23.6185481,120.2101092
大興宮,李府千歲,雲林縣,雲林縣水林鄉大溝路66之1號,23.5656996,120.2104833
順天宮,吳府三千歲,雲林縣,雲林縣口湖鄉謝厝村36之1號,23.5831082,120.2046877
鎮安宮,蕭府千歲,雲林縣,雲林縣口湖鄉頂湖村109之2號,23.602081,120.1766
義民廟,義民公,雲林縣,雲林縣北港鎮旌義街二0號,23.5677199,120.3028599
巡安宮,陳靖姑,雲林縣,雲林縣北港鎮文星路一四四號,23.5756979,120.29668
國姓廟,國姓公（鄭成功）,雲林縣,雲林縣林內鄉頂庄路林北村19號,23.7644907,120.6229715
