id,area,Address,lat,lng
897,西螺鎮,西螺鎮光華里中興、延平路,23.8007132,120.4566498
898,西螺鎮,西螺鎮鹿場里南興蒜農協會往南T字路（鹿場里南興532號前）,23.746958,120.477559
899,西螺鎮,西螺鎮福興里中市路、福興路185巷,23.8006645,120.4600121
900,西螺鎮,西螺鎮福田里154甲 市場北路,23.784946,120.4565403
901,西螺鎮,西螺鎮下湳里土地公廟前五叉路,23.76206,120.434503
902,西螺鎮,西螺鎮中山路 公正路,23.80007,120.4618764
903,西螺鎮,西螺鎮下湳里81號(活動中心)前路,23.76206,120.434503
904,西螺鎮,西螺鎮埤頭里雲43線 廣興路,23.7730641,120.4750787
905,西螺鎮,西螺鎮埤頭里雲71線 廣興391號(活動中心)前路,23.7769454,120.4635045
906,西螺鎮,西螺鎮埤頭里埤頭44號旁路,23.77475,120.4714734
907,西螺鎮,西螺鎮埤頭里藍厝115號旁路,23.7775015,120.4660919
908,西螺鎮,西螺鎮新西螺大橋(溪州大橋)南端(DVS2),23.8097235,120.4603315
909,西螺鎮,西螺鎮振興里振興35號旁路,23.7887466,120.4711471
910,西螺鎮,西螺鎮中興里東南路 南昌路,23.8024447,120.4509225
911,西螺鎮,西螺鎮大同路、延平路 大橋南路,23.801866,120.462522
912,西螺鎮,西螺鎮東南路 中興路,23.803193,120.4562476
913,西螺鎮,西螺鎮鹿場里南興30號前十字路,23.746958,120.477559
914,二崙鄉,二崙鄉中山路 中華路,23.7703344,120.4134136
915,二崙鄉,二崙鄉田尾村賜福宮前,23.7556206,120.4160976
916,二崙鄉,二崙鄉田尾村雲33線 32線交叉路,23.7710606,120.4129378
917,二崙鄉,二崙鄉田尾村犁份庄47號雲32線 雲34線叉路,23.7574702,120.4235079
918,二崙鄉,二崙鄉田尾村頂庄38號 雲33線丁路,23.762309,120.419211
919,二崙鄉,二崙鄉台19線 楊賢路,23.8173803,120.3969307
920,二崙鄉,二崙鄉崙東村仁和路民族路,23.7686404,120.4154635
921,二崙鄉,二崙鄉台19公路 154公路,23.7035836,120.4582884
922,二崙鄉,二崙鄉台19線 154線路（大同國小旁）,23.794342,120.376251
923,二崙鄉,二崙鄉油車成功路 文化路（派出所前,23.7952025,120.3901499
924,二崙鄉,二崙鄉油車村台19線40.3K 雲14路,23.791417,120.3739126
925,二崙鄉,二崙鄉崙東村中華路 民族路,23.769762,120.4150452
926,二崙鄉,二崙鄉崙東村中華路 仁和路十字路,23.7693099,120.4169391
927,二崙鄉,二崙鄉崙西村往崙背 來惠、崙西交界處,,
928,二崙鄉,二崙鄉三和村雲29 縣156十字路,,
929,二崙鄉,二崙鄉湳仔村湳子路 縣156十字路,23.7500956,120.4103946
930,二崙鄉,二崙鄉來惠村中和路往庄尾十字路,23.7637306,120.3976094
931,二崙鄉,二崙鄉復興村台19線 隆興路,23.775777,120.3633198
932,二崙鄉,二崙鄉大庄村大庄路近大庄社區活動中心,23.8058355,120.3512475
933,二崙鄉,二崙鄉庄西村洲仔田庄紅路燈(洲仔路),,
934,二崙鄉,二崙鄉定安村定安路13號前路,,
935,二崙鄉,二崙鄉大華村大華路 華北路,23.8040541,120.4083944
936,二崙鄉,二崙鄉永定村永定路永定派出所附近路,23.7967275,120.41667
937,二崙鄉,二崙鄉義庄村大華路 新庄路交叉路,23.8178578,120.4200626
938,二崙鄉,二崙鄉楊賢村楊閒活動中心前三叉路,23.81691,120.40937
939,二崙鄉,二崙鄉油車村台19線40.1公里處,23.8009725,120.3832641
940,二崙鄉,二崙鄉大同村台19線中油二崙自強加油站前,23.791128,120.3742779
941,二崙鄉,二崙鄉港後村建臺宮前十字路,23.8138789,120.396085
942,二崙鄉,二崙鄉大義村大義路天后宮路,23.7862437,120.3993751
943,二崙鄉,二崙鄉崙東村中山路 仁和路（二崙加油站前）,23.7736564,120.4177808
944,二崙鄉,二崙鄉復興村雲18線 後壁路,23.7843394,120.3763157
945,二崙鄉,二崙鄉來惠村昭安宮前三叉路,23.771822,120.3947617
946,二崙鄉,二崙鄉湳仔村雲156線 雲32線交叉路,23.7710606,120.4129378
947,二崙鄉,二崙鄉大華村大華路274號前T字路,23.7997271,120.416302
948,二崙鄉,二崙鄉台19線大同路柏林傢俱前,23.787622,120.370738
949,二崙鄉,二崙鄉庄西村公館路,23.7987071,120.3635919
950,二崙鄉,二崙鄉崙西村中正路 裕民路,23.7711803,120.4098915
951,二崙鄉,二崙鄉三和村156線 雲31線路,,
952,二崙鄉,二崙鄉三和村156線 深坑社區路,,
953,二崙鄉,二崙鄉台19線楊賢路(DVS2),23.8173803,120.3969307
954,二崙鄉,二崙鄉裕民路 民權路,23.7689401,120.4087657
955,二崙鄉,二崙鄉仁和路 民生路,23.7672635,120.4095441
956,二崙鄉,二崙鄉復興村台19線外環路,23.7186718,120.4321383
957,二崙鄉,二崙鄉義庄村雲24線3.5公里處旁路,23.7740825,120.3623703
958,崙背鄉,崙背鄉154甲 台19線路,23.7611753,120.3505389
959,崙背鄉,崙背鄉大同路 中山路,23.7611753,120.3505389
960,崙背鄉,崙背鄉156線 雲9線路,23.7587069,120.352988
961,崙背鄉,崙背鄉台19 南昌路（外環道）路,23.7593994,120.3570733
962,崙背鄉,崙背鄉崙前村南昌路 崙前路,23.756662,120.3562172
963,崙背鄉,崙背鄉崙前村6113號,23.757732,120.353551
964,崙背鄉,崙背鄉156線中山路 民有路（雲13） ,23.7607614,120.353431
965,崙背鄉,崙背鄉港尾村156線東興國小前,23.755749,120.374043
966,崙背鄉,崙背鄉154線 大有路,23.7637768,120.3087158
967,崙背鄉,崙背鄉156線 雲11路,23.7592979,120.353306
968,崙背鄉,崙背鄉南陽村忠孝街永昌路,23.7608042,120.3478501
969,崙背鄉,崙背鄉台19線 南光路三叉路（崙背所）,23.7458959,120.3489164
970,崙背鄉,崙背鄉中山、正義、建國路,23.7596921,120.3543167
971,崙背鄉,崙背鄉西榮村民權路 民福路,23.7647395,120.3517021
972,崙背鄉,崙背鄉中山路、南昌路,23.7601391,120.3572981
973,崙背鄉,崙背鄉台19線、崙前路,23.7568079,120.3538444
974,崙背鄉,崙背鄉南光路 崙前路,23.7553347,120.3514113
975,崙背鄉,崙背鄉水尾村雲154 頂街路,23.7862242,120.3528672
976,崙背鄉,崙背鄉民族路 雲15線路,23.7753296,120.3521482
977,崙背鄉,崙背鄉台19線 156線路,,
978,崙背鄉,崙背鄉154線 雲13線路,23.7619069,120.3591304
979,崙背鄉,崙背鄉大同路 長青路,23.756088,120.3457545
980,崙背鄉,崙背鄉大同路、民主路 仁愛街,23.7593737,120.3494039
981,崙背鄉,崙背鄉台19線豐橋北端路,23.7909269,120.3135754
982,北港鎮,北港鎮華勝里華勝路 民政路,23.5753436,120.2989773
983,北港鎮,北港鎮華勝里華勝路 民享路,23.5744127,120.2993141
984,北港鎮,北港鎮華勝里民樂路 文星路,23.5755269,120.2965606
985,北港鎮,北港鎮華勝里民樂路 文明路,23.5762464,120.2961371
986,北港鎮,北港鎮華勝里公園路 民有路,23.5737625,120.3027994
987,北港鎮,北港鎮番溝里158公路 番溝路,23.6250741,120.2762056
988,北港鎮,北港鎮番溝里番溝里活動中心路,23.6225402,120.2776085
989,北港鎮,北港鎮番溝里番溝里192號前路,23.6225402,120.2776085
990,北港鎮,北港鎮番溝里番溝里4213號前路,23.6225402,120.2776085
991,北港鎮,北港鎮番溝里番溝里726號前路,23.6225402,120.2776085
992,北港鎮,北港鎮媽祖大橋北端,23.5664785,120.2919263
993,北港鎮,北港鎮樹腳里過溝11號前路,23.577737,120.273278
994,北港鎮,北港鎮樹腳里頂庄2號前丁字口,23.582301,120.2807
995,北港鎮,北港鎮樹腳里新市場前路,23.577139,120.275832
996,北港鎮,北港鎮樹腳里懷仁街20巷,23.5765375,120.2924222
997,北港鎮,北港鎮樹腳里雲156線 農路,23.5687305,120.3051195
998,北港鎮,北港鎮樹腳里大同路 崇德路,23.5749171,120.2915302
999,北港鎮,北港鎮華勝路 文仁路,23.5778642,120.2981783
1000,北港鎮,北港鎮朝天宮,23.5676568,120.3046284
1001,北港鎮,北港鎮賜福里中正路36號前,23.569945,120.301575
1002,北港鎮,北港鎮賜福里公民路 義民路,23.5700358,120.3032203
1003,北港鎮,北港鎮賜福里義民路 大同路,23.5708223,120.3035609
1004,北港鎮,北港鎮中山路 信義路,23.5652804,120.3041545
1005,北港鎮,北港鎮中山路 中華路,23.5671573,120.3044971
1006,北港鎮,北港鎮中華路 博愛路,23.5673476,120.3034495
1007,北港鎮,北港鎮中山南路 觀光大橋路,23.5622366,120.3036189
1008,北港鎮,北港鎮信義路 博愛路,23.5654889,120.3030841
1009,北港鎮,北港鎮番溝里東榮國小前,23.6127605,120.293602
1010,北港鎮,北港鎮華勝路 新德路(DVS1),23.5835847,120.2992765
1011,北港鎮,北港鎮華勝路 新德路(DVS2),23.5835847,120.2992765
1012,北港鎮,北港鎮北港大橋 防汛道路(DVS1),23.5622366,120.3036189
1013,北港鎮,北港鎮北港大橋 防汛道路(DVS2),23.5622366,120.3036189
1014,北港鎮,北港鎮西勢里民主路 文化路,23.5731178,120.3034373
1015,北港鎮,北港鎮西勢里文化路 文化路36巷,23.5679398,120.3012162
1016,北港鎮,北港鎮西勢里文化路 西勢街十字路,23.5672317,120.3011345
1017,北港鎮,北港鎮北港國中光明路 西勢街 慈德路,23.565655,120.299219
1018,北港鎮,北港鎮北港國中民生路 慈德路 ,23.565655,120.299219
1019,北港鎮,北港鎮民樂路 劉厝路（德安宮）牌樓,23.5908256,120.292809
1020,北港鎮,北港鎮劉厝路15號前路,23.5701819,120.3037568
1021,北港鎮,北港鎮劉厝路54號 76號前三叉路 ,23.5777334,120.3071223
1022,北港鎮,北港鎮雲167劉厝路 新北路,,
1023,北港鎮,北港鎮新街里新南路 愛國街 慶華街45巷 ,23.582584,120.3035731
1024,北港鎮,北港鎮新街里勤儉街 慶華街街 ,23.582912,120.3048883
1025,北港鎮,北港鎮光復里光復路 光復一路,23.5708987,120.2989434
1026,北港鎮,北港鎮光復里永生路 光復一路 ,23.5709001,120.2985074
1027,北港鎮,北港鎮光復里永生路 大同路 ,23.5730024,120.2974073
1028,北港鎮,北港鎮光復里光復路 光復四路,23.5719537,120.2989394
1029,北港鎮,北港鎮義民里博愛路43號旁巷子,23.566991,120.303183
1030,北港鎮,北港鎮義民里義民路光明路,23.5665456,120.3021162
1031,北港鎮,北港鎮義民里義民路旌義街路,23.5677199,120.3028599
1032,北港鎮,北港鎮台19線(草湖里)侯天府牌樓前,23.597662,120.301338
1033,北港鎮,北港鎮雲155線 雲153、156線路,23.5687305,120.3051195
1034,北港鎮,北港鎮雲155線 雲168路往口庄路（好收國小）,23.59879,120.279624
1035,北港鎮,北港鎮穎寧街 民樂路,23.5784825,120.2947111
1036,北港鎮,北港鎮北港大橋北端,23.5622366,120.3036189
1037,北港鎮,北港鎮西勢里文化路 光明路入口,23.5666898,120.3010448
1038,北港鎮,北港鎮扶朝里入口 雲164線路,23.5687305,120.3051195
1039,北港鎮,北港鎮水湳里入口,,
1040,北港鎮,北港鎮公園路 新南路,23.5832301,120.3004724
1041,北港鎮,北港鎮中正路 文化路,23.5696559,120.3018149
1042,北港鎮,北港鎮華南路 中正路,23.570464,120.2996837
1043,北港鎮,北港鎮新厝里入庄路（北辰所）,23.5864436,120.3174272
1044,北港鎮,北港鎮大同路 華勝路（台19） ,23.5721836,120.3000929
1045,北港鎮,北港鎮扶朝里民生路（164） 防汛道路,23.5672437,120.2840746
1046,北港鎮,北港鎮府番里145線 158號前路（雲162線）,23.595398,120.322314
1047,北港鎮,北港鎮府番里191之1號前路,23.5948,120.320046
1048,北港鎮,北港鎮府番里61號復興宮前路,23.5920632,120.3211438
1049,北港鎮,北港鎮公館里博愛路防汛道路 仁和路,23.5712616,120.304911
1050,北港鎮,北港鎮公館里大同路 公館街路,23.570305,120.3049314
1051,北港鎮,北港鎮公館里義民路 復興街,23.5718087,120.3040199
1052,北港鎮,北港鎮新德路（145線） 太平路,23.5876942,120.3048103
1053,北港鎮,北港鎮中和里光明路 新興街,23.5662498,120.3039479
1054,北港鎮,北港鎮中和里信義路 興南街,23.5653575,120.3037698
1055,北港鎮,北港鎮光復里大同路 民樂路,23.5727407,120.2982841
1056,北港鎮,北港鎮光復里光復四路 永生街,23.5719418,120.296993
1057,北港鎮,北港鎮光復里長安街 協和街,23.5733909,120.2942225
1058,北港鎮,北港鎮義民路 民主路,23.5683918,120.3024312
1059,北港鎮,北港鎮大同路 文化路,23.5712081,120.3025565
1060,北港鎮,北港鎮溝皂里雲158線 雲168線交叉路,23.6118402,120.2913448
1061,北港鎮,北港鎮民治路 文昌路,23.5738633,120.3003201
1062,北港鎮,北港鎮文仁路 北辰路,23.5793347,120.3031267
1063,北港鎮,北港鎮新街里興隆街 慶華街16巷,23.5814541,120.3045094
1064,北港鎮,北港鎮中正路 義民路,23.5692699,120.3028473
1065,北港鎮,北港鎮太平路 新南路,23.5817185,120.3057062
1066,北港鎮,北港鎮文仁路 大同路,23.5744809,120.2928884
1067,北港鎮,北港鎮156線 船埔路,23.576529,120.287285
1068,北港鎮,北港鎮156線 樹腳里大庄路,23.5684358,120.2699349
1069,北港鎮,北港鎮156線 雲161線頂庄路,23.582123,120.2800986
1070,北港鎮,北港鎮156線農路,,
1071,北港鎮,北港鎮西勢里光明路 館前路,23.5666898,120.3010448
1072,北港鎮,北港鎮西勢里西勢街 館前路,23.5672317,120.3011345
1073,北港鎮,北港鎮新德路 媽祖醫院前路,23.589779,120.3073961
1074,北港鎮,北港鎮懷仁街14巷巷,23.5760008,120.2923924
1075,北港鎮,北港鎮公園路 民享路,23.5753076,120.3022184
1076,北港鎮,北港鎮太平路54巷防汛道路上,23.5777334,120.3071223
1077,北港鎮,北港鎮華南路 民生路,23.5657106,120.2985669
1078,北港鎮,北港鎮文化、義民、民有路三叉路,23.5741373,120.3039657
1079,北港鎮,北港鎮新街里文仁路158巷,23.5787902,120.2992754
1080,北港鎮,北港鎮扶朝里164線 五福宮牌樓前路,23.5600599,120.2840609
1081,北港鎮,北港鎮扶朝里扶朝一號橋,23.5676145,120.2796787
1082,北港鎮,北港鎮扶朝里104號朝陽國小前路,23.5575857,120.2853439
1083,北港鎮,北港鎮公園路 民有路,23.5737625,120.3027994
1084,北港鎮,北港鎮後溝里灣內防汛道路,23.578912,120.318533
1085,北港鎮,北港鎮後溝里後溝61號前路,23.5862205,120.3233955
1086,北港鎮,北港鎮水埔里水埔27號旁路,23.5503892,120.2820538
1087,北港鎮,北港鎮益安路 益安路160巷,23.5665391,120.3053417
1088,北港鎮,北港鎮防汛道路 厚生路,23.5675994,120.3058165
1089,北港鎮,北港鎮朝天宮東側厚生路,23.5676568,120.3046284
1090,北港鎮,北港鎮雲153線大北里路,23.618378,120.269548
1091,北港鎮,北港鎮華南路 民主路(第1組),23.568523,120.3019773
1092,北港鎮,北港鎮文仁路 民樂路,23.5769935,120.2956672
1093,北港鎮,北港鎮西勢里文化路27巷 西勢街,23.5672147,120.3009065
1094,北港鎮,北港鎮新街里太平路54巷 54巷60弄口,23.577417,120.3075838
1095,北港鎮,北港鎮華勝路 公園路279巷,23.5803482,120.2983992
1096,北港鎮,北港鎮中山南路21巷第一停車場路,23.5641725,120.3031869
1097,北港鎮,北港鎮民有路 文昌路,23.5731009,120.3005952
1098,北港鎮,北港鎮中山路 民生路,23.5645444,120.3040172
1099,北港鎮,北港鎮中正路、新民路 民權路,23.5694412,120.2998799
1100,北港鎮,北港鎮華南路 民主路(第2組),23.568523,120.3019773
1101,北港鎮,北港鎮太平路鎮立游泳池後方路,23.5755796,120.3050445
1102,北港鎮,北港鎮北辰路 興隆街,23.5815654,120.3037271
1103,北港鎮,北港鎮文仁路 公園路,23.5786656,120.300913
1104,北港鎮,北港鎮民樂路 民享路,23.5738764,120.2976133
1105,北港鎮,北港鎮公園路 文化路,23.577737,120.273278
1106,北港鎮,北港鎮文仁路 民樂路,23.5990847,120.3042618
1107,北港鎮,北港鎮文仁路 大同路,23.5744809,120.2928884
1108,北港鎮,北港鎮樹腳里過溝11號前路,23.577737,120.273278
1109,北港鎮,北港鎮草湖里台19線 東湖路,23.6031528,120.3087779
1110,北港鎮,北港鎮草湖里西湖重劃工程紀念碑前路,23.597662,120.301338
1111,北港鎮,北港鎮草湖里東湖路43之6號旁路,23.6032316,120.3089196
1112,北港鎮,北港鎮草湖里東湖土地公廟前路,,
1113,北港鎮,北港鎮文仁路 介壽街路,23.5730818,120.2925047
1114,北港鎮,北港鎮義民路 民族路,23.5731178,120.3034373
1115,北港鎮,北港鎮水埔里水埔43之7號前路,,
1116,水林鄉,水林鄉164線 尖山路,23.552768,120.280007
1117,水林鄉,水林鄉牛桃灣橋,23.604762,120.23984
1118,水林鄉,水林鄉水林路 外環顏厝寮路,23.5708367,120.2555207
1119,水林鄉,水林鄉宏仁路 正義南路,23.603928,120.241559
1120,水林鄉,水林鄉台155線 雲153線路,23.607662,120.238187
1121,水林鄉,水林鄉蔦松大橋北端口,23.5217265,120.2299138
1122,水林鄉,水林鄉雲153線 155線路（蕃薯村入口順天宮牌樓）,23.572568,120.245889
1123,水林鄉,水林鄉蕃薯村蕃東路87號旁丁字路,23.5425589,120.2260829
1124,水林鄉,水林鄉蕃薯村蕃薯厝3之4號前十字路,23.5415256,120.2237584
1125,水林鄉,水林鄉蕃薯村蕃薯厝43之3號前丁字路,23.5415256,120.2237584
1126,水林鄉,水林鄉蕃薯村蕃薯厝47號前丁字路,23.5415256,120.2237584
1127,水林鄉,水林鄉蘇泰村誠正國小,23.620433,120.261529
1128,水林鄉,水林鄉雲153公路 蕃東2號之6十字路,23.5388427,120.2254052
1129,水林鄉,水林鄉水林路 新興南、北路,23.5719209,120.2397484
1130,水林鄉,水林鄉水林路 文化路,23.5724686,120.2456488
1131,水林鄉,水林鄉蕃薯厝入口67號,23.5415256,120.2237584
1132,水林鄉,水林鄉土厝164線 雲161路,23.5687884,120.2670323
1133,水林鄉,水林鄉文明東、西路 宏仁路,23.6065216,120.2386556
1134,水林鄉,水林鄉瓊埔村145號旁路,23.5154672,120.2092275
1135,水林鄉,水林鄉瓊埔村88號順天宮前路,23.514851,120.207155
1136,水林鄉,水林鄉瓊埔村101號旁路,23.514851,120.207155
1137,水林鄉,水林鄉雲146公路 大山村165號前路,23.5626862,120.2397243
1138,水林鄉,水林鄉雲153線 150線路（蔦松國中前）,23.572568,120.245889
1139,水林鄉,水林鄉雲164公路 大溝村路,23.568581,120.2088865
1140,水林鄉,水林鄉文化路 中庄路,23.5751609,120.2462524
1141,水林鄉,水林鄉雲155線 西井村路,23.593373,120.2599266
1142,水林鄉,水林鄉海埔村海埔653號路,23.565397,120.254076
1143,水林鄉,水林鄉春埔村156線 山寮路,23.5414473,120.1875827
1144,水林鄉,水林鄉雲153線（蔦松 頂厝路）,23.5148512,120.2285935
1145,水林鄉,水林鄉新興南路 水林外環道路,23.5690848,120.2400579
1146,水林鄉,水林鄉春埔村156線福興宮前路,23.5978401,120.2515398
1147,水林鄉,水林鄉車港村興隆路19號前路,23.6159536,120.2504259
1148,水林鄉,水林鄉順興村順興路100號前路,23.5549429,120.2042194
1149,水林鄉,水林鄉順興村順興路21號前路,23.5567262,120.207332
1150,水林鄉,水林鄉萬興村雲152線 153線路,23.572568,120.245889
1151,水林鄉,水林鄉松西村松西社區牌樓路,,
1152,水林鄉,水林鄉松西村後厝路306號旁路,23.5150808,120.2251977
1153,水林鄉,水林鄉瓊埔村81號北端路,23.514851,120.207155
1154,水林鄉,水林鄉春埔村88號旁（縣155線）路,23.5991097,120.2499489
1155,水林鄉,水林鄉水北村廟前路 中庄路,23.5749463,120.2412806
1156,水林鄉,水林鄉大溝村大溝8號旁路,23.568581,120.2088865
1157,水林鄉,水林鄉瓊埔村瓊埔路137號旁路,23.514851,120.207155
1158,水林鄉,水林鄉後寮村雲153線七星宮前路,23.5514402,120.2368366
1159,水林鄉,水林鄉蕃薯村順天橋旁路,23.5415256,120.2237584
1160,水林鄉,水林鄉塭底村塭底北營橋頭路,,
1161,水林鄉,水林鄉蘇秦村順安路11號旁路,23.6277194,120.2630425
1162,口湖鄉,口湖鄉蚵寮路 崇文路,23.5724787,120.1759268
1163,口湖鄉,口湖鄉164線 台17線路,23.5749056,120.1492088
1164,口湖鄉,口湖鄉台17線南下100公里處台61線匣道口,23.4850112,120.1603498
1165,口湖鄉,口湖鄉台61線北上匣道路(成龍段),23.5734648,120.1762632
1166,口湖鄉,口湖鄉164線 雲143線路,23.577218,120.1907665
1167,口湖鄉,口湖鄉台17線 雲150線路,23.5292328,120.1856446
1168,口湖鄉,口湖鄉文光路 光明路,23.54567,120.190204
1169,口湖鄉,口湖鄉漁港路 福安路,23.6184703,120.1619496
1170,口湖鄉,口湖鄉台17線中山路民生路,23.6166326,120.1644371
1171,口湖鄉,口湖鄉164線 雲131路(口湖所前),23.5846155,120.179152
1172,口湖鄉,口湖鄉梧南村光明路 光復路（外環道）,23.5482068,120.182276
1173,口湖鄉,口湖鄉梧南村光明路 興農路,23.5456423,120.1896458
1174,口湖鄉,口湖鄉梧南村復興路 中南街,23.5472697,120.1865289
1175,口湖鄉,口湖鄉梧南村興農路52號前十字路,23.5443792,120.1873769
1176,口湖鄉,口湖鄉164線 瑞穗橋路,23.5770055,120.1960373
1177,口湖鄉,口湖鄉過港村復興路 過港路（雲143線）  ,23.5708088,120.1918301
1178,口湖鄉,口湖鄉過港村過港橋（雲143線）,23.5708088,120.1918301
1179,口湖鄉,口湖鄉梧北村復興路162號旁（雲143線）T字路,23.5484662,120.1902068
1180,口湖鄉,口湖鄉梧北村復興路自來水塔前,23.5496842,120.1902886
1181,口湖鄉,口湖鄉宜梧國中前 ,23.547206,120.194765
1182,口湖鄉,口湖鄉台61線（台17線） 雲131路成龍段,23.5749056,120.1513975
1183,口湖鄉,口湖鄉成龍31號前y字路,23.5496842,120.1902886
1184,口湖鄉,口湖鄉雲164線 蚵寮村路,23.547206,120.194765
1185,口湖鄉,口湖鄉台17線 台子村路,23.5749056,120.1513975
1186,口湖鄉,口湖鄉湖東村口湖路 文明路,23.5856323,120.1847153
1187,口湖鄉,口湖鄉崙中村中和 文化路,23.6179386,120.1629787
1188,口湖鄉,口湖鄉港西村海豐路 信義路,,
1189,口湖鄉,口湖鄉?梧村?梧北側滯洪池抽水站旁十字路,,
1190,口湖鄉,口湖鄉水井村台17線 中港路,24.2442357,120.5418723
1191,口湖鄉,口湖鄉中正路 廟前街,23.5845328,120.1827294
1192,口湖鄉,口湖鄉頂湖村雲131線 雲138線路,23.601339,120.1761738
1193,口湖鄉,口湖鄉港東村民主路66號旁路,23.574802,120.1523904
1194,口湖鄉,口湖鄉台子村台興路5之42號旁路,23.5617223,120.1428937
1195,口湖鄉,口湖鄉港東村養魚路 興港路,23.5738438,120.1492058
1196,口湖鄉,口湖鄉青蚶村青蚶路39號旁路,23.5982244,120.161817
1197,台西鄉,台西鄉155線 溪頂村路,,
1198,台西鄉,台西鄉雲158線 雲124線路,23.6900761,120.2244436
1199,台西鄉,台西鄉雲155線牛厝村成功路592號前,23.6650299,120.2123324
1200,台西鄉,台西鄉雲3蚊港村542鎮安宮前叉路,23.7554544,120.2214751
1201,台西鄉,台西鄉和平路158甲線 台17路,23.7233154,120.2175185
1202,台西鄉,台西鄉五港路往崙豐路,23.7189869,120.2071085
1203,台西鄉,台西鄉中山路 民權、民族路,23.70032,120.1990306
1204,台西鄉,台西鄉信義路 忠孝路,23.724244,120.2113841
1205,台西鄉,台西鄉台78線 台17線匣道口,23.6891053,120.1895915
1206,台西鄉,台西鄉文化路 民族路,23.6988165,120.1985673
1207,台西鄉,台西鄉中山路 台17線丁字路,23.7009458,120.1894021
1208,台西鄉,台西鄉158線 雲123路(丁府八千歲前),23.6958264,120.2076215
1209,台西鄉,台西鄉崙豐路 忠孝路,23.7220832,120.2089248
1210,台西鄉,台西鄉155線五港路,23.7133527,120.1988956
1211,台西鄉,台西鄉五港路 台17線立體交叉路,23.7126235,120.2010315
1212,台西鄉,台西鄉崙豐國小 進安府路 ,23.7221693,120.209238
1213,台西鄉,台西鄉台61線 台17線閘道路,23.4846379,120.1696568
1214,台西鄉,台西鄉海南村民族路30巷 文化路（市場前）,23.6988627,120.1983999
1215,台西鄉,台西鄉155線(民權路) 中山路（分局前前三叉路）,23.7001318,120.1997221
1216,台西鄉,台西鄉雲158線萬厝路,,
1217,台西鄉,台西鄉台78線 台17線路(北端),23.6895376,120.1865016
1218,台西鄉,台西鄉台78線 台17線路(南端),23.689513,120.1859652
1219,台西鄉,台西鄉台17線 台61線交流道湖仔內路,3.4846379,120.1696568
1220,台西鄉,台西鄉牛厝村155線泉州國小前路,23.6754998,120.2042906
1221,台西鄉,台西鄉蚊港村康熙橋南端路（用AP無線）,,
1222,台西鄉,台西鄉五港村海豐路 中央路,23.7171163,120.1997331
1223,台西鄉,台西鄉台61線231公里處南下,,
1224,台西鄉,台西鄉台61線230.9公里處北上,,
1225,台西鄉,台西鄉海南村民族路30巷濟玄宮旁大排路,23.6975385,120.1949261
1226,四湖鄉,四湖鄉關聖路 保安路,23.6388859,120.2269583
1227,四湖鄉,四湖鄉溪底村溪底三叉路,23.6544622,120.2705369
1228,四湖鄉,四湖鄉中山西路 中湖路,23.6376176,120.2210445
1229,四湖鄉,四湖鄉鹿場村下鹿場路 雲136線口,23.6140507,120.2350856
1230,四湖鄉,四湖鄉箔東村大廟前,,
1231,四湖鄉,四湖鄉建陽國小大門前,23.6335103,120.151431
1232,四湖鄉,四湖鄉中山東路 至善街,23.6371863,120.2307125
1233,四湖鄉,四湖鄉台17線 中興路,23.6277776,120.1678269
1234,四湖鄉,四湖鄉155線施湖村東庄寮晉安宮前,23.6517821,120.2170775
1235,四湖鄉,四湖鄉中山路、海清路、延平北路、延平南路十字路,23.6524379,120.1569676
1236,四湖鄉,四湖鄉號台17線 雲160線路（飛沙大同路）,23.637233,120.2301954
1237,四湖鄉,四湖鄉中正路（雲155） 中山東西路（雲160）路統一超商前,23.6374289,120.2258989
1238,四湖鄉,四湖鄉中正路 中湖巷(雲155線丁字路),23.6425659,120.2228311
1239,四湖鄉,四湖鄉中正路155線 外環道丁字路,,
1240,四湖鄉,四湖鄉林厝村台17線林厝派出所前丁字路,23.6717485,120.1781722
1241,四湖鄉,四湖鄉羊調村中洋北路 中洋南石(雲160線)路,23.6391973,120.1956012
1242,四湖鄉,四湖鄉台61 160線口（三崙交流道）,23.6426295,120.1768333
1243,四湖鄉,四湖鄉湖寮村136線 下寮路,23.6185481,120.2101092
1244,四湖鄉,四湖鄉雲129線廣溝路,23.641046,120.154745
1245,四湖鄉,四湖鄉內湖村下桂山132線三叉路,,
1246,四湖鄉,四湖鄉中山西路 金山街路,23.6376193,120.222997
1247,四湖鄉,四湖鄉蔡厝路埤尾64號,23.6124443,120.2194751
1248,四湖鄉,四湖鄉雲160線 四湖外環道路（瀝青廠旁）,23.6378317,120.2242949
1249,四湖鄉,四湖鄉蔡厝村蔡厝5號前路,23.6124443,120.2194751
1250,四湖鄉,四湖鄉153線溪底段魚寮十字路,,
1251,四湖鄉,四湖鄉雲136線 雲141線路,23.6109979,120.1895286
1252,四湖鄉,四湖鄉東湖橋南端路,,
1253,四湖鄉,四湖鄉關聖路 保安路,23.6388859,120.2269583
1254,四湖鄉,四湖鄉台17線 雲160線路,23.6436535,120.1697879
1255,四湖鄉,四湖鄉台61線 160線路(三崙交流道),23.6442217,120.170632
1256,四湖鄉,四湖鄉箔東村大廟前,,
1257,四湖鄉,四湖鄉環湖西路 中湖路,23.6346584,120.2210925
1258,四湖鄉,四湖鄉環湖東路 中山東路,23.637091,120.2318016
