TempleName,LordGod,Area,Address,lat,long
鎮福宮,天上聖母,嘉義縣,嘉義縣太保市後潭里12鄰470號,23.4445667,120.3412821
福興宮,天上聖母,嘉義縣,嘉義縣太保市田尾里8鄰溪南3號,23.8283395,120.7084089
七主宮,七主王爺,嘉義縣,嘉義縣太保市祥和2路2之1號,23.45766,120.292656
安福宮,三山國王,嘉義縣,嘉義縣太保市管事厝段管事厝小段505地號,23.475747,120.374921
保安宮,保生大帝,嘉義縣,嘉義縣太保市後庄里2鄰18號,23.4700219,120.327188
清水殿,清水祖師,嘉義縣,嘉義縣新港鄉溪北小段溪北段750、751地號,23.510558,120.3364113
保安宮,朱、邢、李府千歲,嘉義縣,嘉義縣新港鄉菜公厝段菜公村355地號,23.53695,120.350954
代天宮,諸府千歲,嘉義縣,嘉義縣新港鄉南崙村崙子1鄰97號,23.591996,120.354551
法音寺,西方三聖佛,嘉義縣,嘉義縣新港鄉登雲路福德村9鄰111巷14號,23.555635,120.3494932
樹德宮,陳聖王,嘉義縣,嘉義縣鹿草鄉後堀村14鄰105號,23.4122707,120.3291365
東嶽殿,地藏王菩薩,嘉義縣,嘉義縣竹崎鄉頂崎腳龍山村六鄰一之一號,23.517778,120.5918539
嘉義世明慈惠堂,西王金母,嘉義縣,嘉義縣竹崎鄉埤堂灣橋村二六鄰二三巷五一之六號〈五間厝段七二五〉,23.494506,120.495877
福安宮,清水祖師,嘉義縣,嘉義縣太保市田尾里2鄰16號,23.4537215,120.3345092
復金真武廟,玄天上帝,嘉義縣,嘉義縣竹崎鄉復金村十一鄰復鼎金五十九號,23.5283539,120.5694503
慈雲淨苑,西方三聖,嘉義縣,嘉義縣竹崎鄉頂笨仔光華村一鄰三之二號,23.482948,120.6806624
真武廟,玄天上帝,嘉義縣,嘉義縣竹崎鄉坑仔坪和平村五鄰一三九號,23.5179688,120.5493193
昇平山,觀音佛祖,嘉義縣,嘉義縣竹崎鄉昇平村十六鄰五十一號,23.469423,120.561644
太子山慈雲寺,觀音佛祖,嘉義縣,嘉義縣竹崎鄉頂坪塘興村九鄰二號之一,23.49856,120.587967
東安宮,城隍,嘉義縣,嘉義縣太保市東勢里8鄰82號,23.4600688,120.333233
聖媽堂,三姑娘,嘉義縣,嘉義縣朴子市鴨母寮竹村里1鄰3之1號旁,23.444791,120.244964
受天宮,北極玄天上帝,嘉義縣,嘉義縣大林鎮中坑里14鄰田寮12號附1,23.594459,120.597985
萬寧宮,保生大帝,嘉義縣,嘉義縣大林鎮沙崙中坑里4鄰176號,23.5678056,120.3046446
北極殿,玄天上帝,嘉義縣,嘉義縣朴子市黎明路安福里11鄰6之1號,23.712061,120.429125
順天宮,"五府千歲,邢府王爺",嘉義縣,嘉義縣朴子市開元路博厚里13鄰448號,23.711981,120.438054
福安宮,五府千歲,嘉義縣,嘉義縣朴子市仁和里1鄰小?榔12之1號,23.722176,120.4426766
谷青岩元亨寺,釋迦牟尼佛,嘉義縣,嘉義縣阿里山鄉樂野村二三一號,23.5839902,120.2329169
無極懿旨天元宮,元始天王,嘉義縣,嘉義縣番路鄉隙頂公田村五鄰七十九號,23.417655,120.651085
福安宮,福德正神,嘉義縣,嘉義縣番路鄉公田段四十之十九地號,23.4436557,120.5908831
義德堂,鄭成功,嘉義縣,嘉義縣鹿草鄉光潭村253之1號,23.526365,120.57796
永泰宮,法主公聖君,嘉義縣,嘉義縣鹿草鄉後寮村4鄰24號,23.3746329,120.1868925
竹崎慈惠堂,王母娘娘,嘉義縣,嘉義縣竹崎鄉水底寮復金村五鄰二之一號,23.526365,120.57796
布袋鎮溪北 鎮北宮,吳府千歲,嘉義縣,嘉義縣布袋鎮埔仔厝東港里85號,23.3746329,120.1868925
太天宮,道德天尊,嘉義縣,嘉義縣新港鄉菜園南港村9鄰13號,23.557926,120.316506
紫雲亭,都天靈聖,嘉義縣,嘉義縣新港鄉咬仔竹菜公村3鄰24號,23.547825,120.348261
福安宮,太子爺,嘉義縣,嘉義縣番路鄉竹山內甕十二鄰(內甕段六三四之十二地號),23.4584185,120.5236716
永興宮,神農聖帝,嘉義縣,嘉義縣溪口鄉柳子溝柳溝村9鄰26號,23.583224,120.417659
嘉義縣大林鎮大林天后宮,媽祖,嘉義縣,嘉義縣大林鎮湖子三村里28之5號,23.612245,120.464541
武天宮,玄天上帝,嘉義縣,嘉義縣太保市後潭里450號,23.4474131,120.3421901
佛寶寺,正法明如來,嘉義縣,嘉義縣竹崎鄉樟樹坪白杞村十二鄰一00號,23.4920548,120.595149
寶天宮,伍年千歲,嘉義縣,嘉義縣新港鄉板頭村13鄰99之1號,23.569117,120.321346
三官大帝廟,三官大帝,嘉義縣,嘉義縣新港鄉潭大村8鄰大客26之1號,23.5328362,120.3237303
嘉應廟,九龍三公,嘉義縣,嘉義縣布袋鎮入船路九龍里2鄰32號,23.3781089,120.1573449
新塭九郎公祠,九郎公神龕,嘉義縣,嘉義縣布袋鎮復興里25鄰669之1號,23.3189712,120.161817
永安宮,諸府千歲,嘉義縣,嘉義縣布袋鎮大寮永安里4鄰117號,23.3715597,120.1846738
震天府廟,五府千歲,嘉義縣,嘉義縣民雄鄉好收豊收村14鄰144號,23.562694,120.450899
慈雲寺,如來佛祖,嘉義縣,嘉義縣番路鄉觸口村四鄰一二二號,23.4399219,120.5998528
天臺殿,玉皇大帝,嘉義縣,嘉義縣溪口鄉疊溪村五鄰十五號,23.6873415,120.4944128
紹徽宮,五府千歲,嘉義縣,嘉義縣義竹鄉新店村4鄰38號,23.3385411,120.1968492
碧安宮,天上聖母,嘉義縣,嘉義縣朴子市牛挑灣梅華里19鄰129之10號,23.4118693,120.2579583
保安宮,五府千歲,嘉義縣,嘉義縣朴子市崁前里10鄰崁前25號,23.440478,120.235451
東天紫微宮,紫微大帝,嘉義縣,嘉義縣太保市埤麻腳埤鄉里1鄰2之1號,23.4866116,120.386584
義竹修緣禪寺,濟公活佛,嘉義縣,嘉義縣義竹鄉六桂村17鄰245之10號,23.3347186,120.2440951
三界公廟,三官大帝,嘉義縣,嘉義縣民雄鄉東勢湖東湖村16鄰159號,23.5489734,120.436214
鎮南宮,騎虎王爺公、土地公,嘉義縣,嘉義縣民雄鄉﹝民南段746地號﹞東榮村26鄰,23.5378901,120.4576861
聖恩宮,天上三聖母(媽祖),嘉義縣,嘉義縣布袋鎮後壁寮振寮里4鄰181號,23.386635,120.1809524
福德宮,福德正神,嘉義縣,嘉義縣布袋鎮貴舍里半月64號,23.436382,120.208866
嘉義縣布袋鎮過溝安溪城隍廟,安溪三城隍爺,嘉義縣,嘉義縣布袋鎮過溝東勢頭東安里4鄰144號,23.415731,120.194733
鹿安宮,諸府千歲,嘉義縣,嘉義縣布袋鎮鹿寮仔考試里6鄰13號,23.397494,120.200752
震安宮,玄天上帝,嘉義縣,嘉義縣中埔鄉頂埔村8鄰11號,23.412274,120.529232
武聖殿,文衡聖帝,嘉義縣,嘉義縣義竹鄉官順村8鄰309號,23.306097,120.184682
慈雲寺,釋迦佛祖,嘉義縣,嘉義縣阿里山鄉香林村二鄰44號,23.5172496,120.8076591
指靈宮,南無濟公禪師,嘉義縣,嘉義縣朴子市溪口里6鄰181之1號,23.4609107,120.249941
代天宮,邢府千歲,嘉義縣,嘉義縣朴子市文化北路文化里8鄰27號,23.464513,120.2412106
三王府,三千歲,嘉義縣,嘉義縣朴子市鴨母寮12鄰471巷59號附1,23.5172496,120.8076591
光正萬教殿,玉皇大天尊,嘉義縣,嘉義縣中埔鄉十塊厝社口村十五鄰十五號之一,23.464513,120.2412106
松王廟,松王、檨王,嘉義縣,嘉義縣新港鄉大潭村19鄰1號,23.552736,120.367613
三仙國王廟,三山國王,嘉義縣,嘉義縣新港鄉董厝共和村1鄰9號,23.561061,120.331252
光天宮,敵天大帝,嘉義縣,嘉義縣新港鄉月眉潭月眉村4鄰56號,23.5208478,120.3527025
涂姓開基祖廟,天上聖母,嘉義縣,嘉義縣朴子市大鄉里3鄰大?榔195號,23.4581618,120.2624729
石車公廟,石車公,嘉義縣,嘉義縣朴子市大葛里11鄰大?榔1之3號附近,23.4578378,120.290984
龍安宮,五府千歲,嘉義縣,嘉義縣朴子市牛挑灣松華里12鄰218號,23.410296,120.252039
聖德堂,聖德元帥,嘉義縣,嘉義縣朴子市苦瓜寮佳禾里1鄰60之1號旁,23.450353,120.257113
福德祠,福德正神,嘉義縣,嘉義縣番路鄉大庄新福村六鄰十四號,23.458475,120.530321
永祿宮,三山國王,嘉義縣,嘉義縣新港鄉中庄村12鄰97號,23.5693129,120.3463103
福德宮,福德正神,嘉義縣,嘉義縣新港鄉段精忠小段大潭村702地號,23.5597912,120.3303338
玄濟宮,玄天上帝,嘉義縣,嘉義縣大林鎮內林里38之1號,23.6097842,120.4890434
德和堂,觀音佛祖,嘉義縣,嘉義縣溪口鄉本廳本厝村5鄰22號,23.579434,120.387785
十方行道堂,觀音大士,嘉義縣,嘉義縣大林鎮上林里10鄰44號附1,23.583734,120.470082
代天宮,玄天上帝,嘉義縣,嘉義縣大林鎮麻園寮上林里10之1號,23.5757397,120.4801629
廣安宮,騎虎尊王,嘉義縣,嘉義縣大林鎮林子前三和里6鄰31號之6,23.601408,120.480644
開元殿,開台尊王,嘉義縣,嘉義縣溪口鄉柴林村1鄰1之2號,23.6037191,120.3747266
玄靈宮,九天玄女,嘉義縣,嘉義縣民雄鄉劉竹仔腳興中村2鄰7之2號,23.530788,120.421894
嘉義縣民雄鄉虎尾寮佛慈宮,南海觀音菩薩,嘉義縣,嘉義縣民雄鄉虎尾寮鎮北村3鄰16之8號,23.577546,120.442657
博安宮,五府千歲,嘉義縣,嘉義縣義竹鄉中平村9鄰28號,23.362695,120.275451
正德寺,觀音菩薩,嘉義縣,嘉義縣番路鄉頂角仔江西村五鄰二十之一號,23.4764902,120.5224945
中興宮,五府千歲,嘉義縣,嘉義縣義竹鄉中平村3鄰50號,23.3578107,120.2792142
福安宮,李府千歲,嘉義縣,嘉義縣義竹鄉東過村9鄰98號,23.3026188,120.2137665
廣興宮,戴大王,嘉義縣,嘉義縣民雄鄉東湖仔松山村10鄰8號,23.548532,120.477597
奉天宮,王爺公,嘉義縣,嘉義縣大林鎮中坑里6鄰7號,23.5877063,120.5029888
福德爺廟,福德爺,嘉義縣,嘉義縣大林鎮中正路吉林里514巷12號(市場內),23.6066891,120.4575517
大林鎮大眾爺公廟,大眾爺,嘉義縣,嘉義縣大林鎮過溝仔平林里58號,23.600615,120.4585533
保安宮,王孫大使,嘉義縣,嘉義縣大林鎮西結里4鄰70號,23.612136,120.414719
善興宮,松樹王,嘉義縣,嘉義縣大林鎮潭墘三村里1鄰9號,23.628731,120.47741
朝天宮,李府千歲,嘉義縣,嘉義縣義竹鄉西過村10鄰350號,23.305571,120.200901
玄明宮,玄天上帝,嘉義縣,嘉義縣民雄鄉頂崙村11鄰1之2號,23.5626242,120.4621658
大使爺廟,大使爺,嘉義縣,嘉義縣民雄鄉覆鼎金北斗村47號,23.522952,120.460964
福德宮,福德正神,嘉義縣,嘉義縣義竹鄉溪洲村11鄰31號,23.392871,120.248012
保生大帝爺廟,保生大帝,嘉義縣,嘉義縣民雄鄉山子腳豊收村20鄰40號,23.561295,120.461474
諦觀精舍,西方三聖,嘉義縣,嘉義縣番路鄉龍美公興村九之二號,23.4047049,120.6497459
財團法人民雄保安宮騎虎王廟,騎虎尊王,嘉義縣,嘉義縣民雄鄉文化路中樂村37號,23.552989,120.429634
鎮安宮,玄天上帝,嘉義縣,嘉義縣民雄鄉十四甲大崎村10鄰22號,23.5221852,120.4749239
民和三三三原靈草屋宮,觀音大士,嘉義縣,嘉義縣義竹鄉牛稠底新富村36之1號,23.319627,120.223589
溪安宮,山西夫子,嘉義縣,嘉義縣水上鄉溪洲村11鄰92號,23.41614,120.395246
聖賢宮,關聖帝君,嘉義縣,嘉義縣大林鎮中林里21鄰下潭底3之3號,23.5905648,120.4600283
安福宮,池府千歲,嘉義縣,嘉義縣朴子市山通路安福里5鄰82號,23.466875,120.2471066
育黎宮,城隍,嘉義縣,嘉義縣朴子市大鄉里3鄰大?榔196號,23.4581618,120.2624729
法雨道場,釋迦牟尼佛,嘉義縣,嘉義縣中埔鄉同仁村二十一鄰柚子宅五十之六號,23.4112718,120.4876141
福東宮,觀音菩薩,嘉義縣,嘉義縣民雄鄉義橋興中村1鄰38之1號,23.5303563,120.4263861
福安祠,大眾爺,嘉義縣,嘉義縣民雄鄉民權路寮頂村13鄰42號之1,23.5600571,120.430952
德興寺,觀音佛祖,嘉義縣,嘉義縣義竹鄉東光村9鄰169號,23.37015,120.249647
奉龍宮,觀音大士,嘉義縣,嘉義縣大埔鄉坪林茄苳村七鄰十二之一號,23.247445,120.630048
三仙宮,三仙國王,嘉義縣,嘉義縣溪口鄉溪明溪北村13鄰6號,23.603203,120.393328
五府千歲廟,黃欽府千歲,嘉義縣,嘉義縣大林鎮排路里9鄰166號,23.6130042,120.4246244
朝興宮,天上聖母,嘉義縣,嘉義縣大林鎮排子路排路里1鄰18號,23.6134249,120.4285017
三寶門保安府,廣澤尊王,嘉義縣,嘉義縣番路鄉下坑村十鄰坑仔內十六號附二,23.4878378,120.5362845
妙法藏菩提寺,千手千眼觀世音菩薩,嘉義縣,嘉義縣番路鄉番路村溪底一之一號,23.462629,120.561414
財團法人臺灣省嘉義縣新港奉天宮,天上聖母,嘉義縣,嘉義縣新港鄉新民路大興村三鄰五十三號,23.5565216,120.3478751
古山宮,其他,嘉義縣,嘉義縣阿里山鄉國有阿里山事業區第一六六號林班地,23.508902,120.802147
普濟宮,明明上帝,嘉義縣,嘉義縣大林鎮三塊厝義和里1鄰157號,23.6077164,120.487597
法隆寺,西方三聖,嘉義縣,嘉義縣太保市後潭里424之12號,23.4494652,120.3415275
千年宮,觀音佛祖,嘉義縣,嘉義縣民雄鄉新庄中央村1鄰30號,23.5349681,120.4039278
耀明宮,池府王爺,嘉義縣,嘉義縣民雄鄉頭橋興南村2鄰99號,23.5226051,120.437696
陳福德爺廟,福德正神,嘉義縣,嘉義縣民雄鄉陳厝寮三興村5鄰47號,23.5572118,120.4786686
集元宮,三元帥,嘉義縣,嘉義縣溪口鄉下員林疊溪村3鄰106之1號,23.591432,120.4424549
鎮亨宮,五年千歲,嘉義縣,嘉義縣溪口鄉林腳村6鄰141號,23.6043589,120.3702047
武英殿,開台尊王,嘉義縣,嘉義縣溪口鄉游西村6鄰45號,23.6172009,120.39347
龍安宮,李府千歲,嘉義縣,嘉義縣朴子市大鄉里14鄰大?榔287號,23.4581618,120.2624729
石碼宮,林府元帥,嘉義縣,嘉義縣朴子市雙溪口雙溪里4鄰37號,23.4847492,120.2792993
龍樹亭,觀音佛祖,嘉義縣,嘉義縣朴子市內厝里7鄰58號,23.470285,120.24448
明德佛寺,釋迦牟尼佛,嘉義縣,嘉義縣大林鎮溝背里6鄰119號,23.618442,120.4861639
靜修精舍,釋迦牟尼佛,嘉義縣,嘉義縣朴子市市東路平和里2鄰33號,23.4622929,120.2463189
仙天宮,林府千歲,嘉義縣,嘉義縣朴子市應菜埔永和里76號,23.4633593,120.2323165
龍隱寺,濟公禪師,嘉義縣,嘉義縣番路鄉觸口村十四鄰一號,23.4436557,120.5908831
嘉義縣番路鄉半天岩紫雲寺,觀音佛祖,嘉義縣,嘉義縣番路鄉岩仔民和村二鄰六號,23.4623272,120.5953387
媽祖廟朝天宮,天上聖母,嘉義縣,嘉義縣大林鎮早知湖北里10鄰19號,23.62025,120.4517706
保安宮,五府千歲,嘉義縣,嘉義縣義竹鄉平溪村5鄰68號,23.349924,120.213056
忠義元帥廟,四十九公,嘉義縣,嘉義縣義竹鄉三腳貓埤前村12鄰2附3號,23.350542,120.228358
寶林禪寺,"三寶佛,觀世音菩薩",嘉義縣,嘉義縣民雄鄉後山仔松山村8鄰38之2號,23.540941,120.502299
檨仔王廟,檨仔王,嘉義縣,嘉義縣民雄鄉菁埔村130號,23.558176,120.397438
廣安宮,三山國王,嘉義縣,嘉義縣民雄鄉江厝店興中村4鄰12號,23.5244025,120.4217402
保安宮,保生大帝,嘉義縣,嘉義縣民雄鄉雙福村7鄰60號,23.5342869,120.4420628
萬善堂,萬善公,嘉義縣,嘉義縣義竹鄉過路子段過路小段11號,23.3052406,120.2066232
鳳山宮,廣澤尊王,嘉義縣,嘉義縣義竹鄉溪洲村7鄰20之1號,23.3905252,120.2427586
保安宮,岳飛元帥,嘉義縣,嘉義縣義竹鄉五厝村2鄰81號,23.356771,120.273391
保安宮,保生大帝,嘉義縣,嘉義縣水上鄉店興街水上村6鄰152巷16號,23.4297179,120.3947992
龍山寺,池府千歲,嘉義縣,嘉義縣水上鄉頂過溝大堀村12鄰19號,23.4307788,120.3709521
聖安宮,天上聖母,嘉義縣,嘉義縣水上鄉柳子林柳林村192之45號,23.433262,120.417495
嘉應宮,九龍三公,嘉義縣,嘉義縣義竹鄉北華村9鄰101號,23.3492366,120.1964522
福德爺廟,福德正神,嘉義縣,嘉義縣民雄鄉好收豊收村16鄰73號之10,23.5578155,120.4406318
順天宮,五府千歲,嘉義縣,嘉義縣民雄鄉田中央中央村12鄰77號,23.5349681,120.4039278
財團法人嘉義縣民雄保安宮騎虎王廟,,嘉義縣,嘉義縣民雄鄉文化路中樂村三十七號,23.552989,120.429634
振寮宮,諸府千歲,嘉義縣,嘉義縣布袋鎮後壁寮振寮里142號,23.386635,120.1809524
王天宮,王府元帥,嘉義縣,嘉義縣布袋鎮溪墘段小段424地號(菜舖里8鄰),23.4024104,120.2175951
東宮廟,太子爺,嘉義縣,嘉義縣布袋鎮後寮路興中里48號,23.3790576,120.158438
保安宮,池王爺,嘉義縣,嘉義縣中埔鄉司公?和睦村1鄰3附5號,23.44895,120.475948
布袋福安壇淨慈寺,濟公,嘉義縣,嘉義縣布袋鎮考試潭段考試小段109地號,23.3999119,120.2003197
武安宮,康府千歲,嘉義縣,嘉義縣中埔鄉樹頭埔義仁村十五鄰(段424號),23.446641,120.5227
受鎮宮,玄天上帝,嘉義縣,嘉義縣阿里山鄉香林村二鄰四十五號,23.5176356,120.8106112
裕民紫竹寺,觀音佛祖,嘉義縣,嘉義縣中埔鄉石頭厝裕民村四鄰四十一之三號,23.431253,120.510933
金天宮,玄天上帝,嘉義縣,嘉義縣中埔鄉沄水村十四鄰竹頭崎六十號,23.3979381,120.5222139
吳鳳廟,吳鳳公,嘉義縣,嘉義縣中埔鄉社口村二十三鄰二十二號,23.4439372,120.5437532
三祝宮,天上聖母,嘉義縣,嘉義縣水上鄉三界村9鄰196號,23.426079,120.472259
天仙禪寺,釋迦牟尼佛,嘉義縣,嘉義縣民雄鄉陳厝寮三興村2鄰18之5號,23.548532,120.477597
保安宮,保生大帝,嘉義縣,嘉義縣民雄鄉福權村3鄰26號,23.5651506,120.4126088
進興宮,謝府元帥,嘉義縣,嘉義縣水上鄉大堀尾大堀村2鄰12號,23.4318568,120.3780081
福安宮,五府千歲,嘉義縣,嘉義縣太保市過溝里10鄰瓦厝26號,23.4915465,120.3534798
福天宮,玄天上帝,嘉義縣,嘉義縣太保市頂港子墘安仁里5鄰10號,23.445113,120.295487
福安宮,福德正神,嘉義縣,嘉義縣六腳鄉大塗師塗師村段65號,23.506612,120.282863
玄安廟,玄天上帝,嘉義縣,嘉義縣六腳鄉古林段古林小段古林村1鄰156號,23.484817,120.2265
代天府,五府千歲,嘉義縣,嘉義縣六腳鄉港美村84之1號,23.5323152,120.2945362
金林寺,觀音佛祖,嘉義縣,嘉義縣大林鎮溝背里13鄰281號,23.6139657,120.4874407
保安宮,保生大帝,嘉義縣,嘉義縣大林鎮中林中林里15鄰105號,23.5983429,120.4687723
奉安宮,王府大使,嘉義縣,嘉義縣溪口鄉天赦美南村10鄰14之4號,23.586207,120.3742529
妙蓮禪寺,三寶佛,嘉義縣,嘉義縣水上鄉下菜園義興村8鄰15之1號,23.419607,120.414659
寶山寺,釋迦牟尼佛,嘉義縣,嘉義縣大林鎮中坑里17鄰芎蕉山15號,23.564617,120.51628
厝子保生宮,保生大帝,嘉義縣,嘉義縣溪口鄉厝子本厝村15鄰9之2號,23.567219,120.402193
慧光寺,釋迦牟尼佛,嘉義縣,嘉義縣朴子市梅華里16鄰153之10號,23.4098966,120.2555848
德安宮,保生大帝,嘉義縣,嘉義縣朴子市德興里1鄰新吉庄4號,23.4719635,120.2648688
福德宮,福德正神,嘉義縣,嘉義縣水上鄉龍德村1鄰12號,23.4267709,120.3867834
星拱殿,玄天上帝,嘉義縣,嘉義縣水上鄉下寮村3鄰鴿溪寮24號,23.456825,120.420818
新福宮,公子爺,嘉義縣,嘉義縣朴子市新寮里6鄰新寮10號,23.451703,120.239341
巡天宮,五府千歲,嘉義縣,嘉義縣朴子市順天里7鄰南通路三段916號,23.4668446,120.242055
玄天宮,玄天上帝,嘉義縣,嘉義縣六腳鄉六斗尾六斗村12號,23.543102,120.294839
娘媽堂,娘媽,嘉義縣,嘉義縣六腳鄉灣內灣南村8鄰8號,23.5001771,120.3123533
鎮安宮,五年千歲,嘉義縣,嘉義縣朴子市下竹圍竹圍里一鄰一號,23.460263,120.245926
順天宮,五王爺,嘉義縣,嘉義縣六腳鄉六腳村56號,23.5058313,120.2530191
五安宮,薛王爺,嘉義縣,嘉義縣六腳鄉蒜頭村13鄰187之20號,23.4940741,120.2907983
慈安宮,觀音佛祖,嘉義縣,嘉義縣竹崎鄉柑仔宅光華村五鄰二三之一號,23.466099,120.656081
玄龍寺,釋迦牟尼佛,嘉義縣,嘉義縣竹崎鄉灣橋村二八五號,23.4966663,120.5038159
苦竹寺,觀音佛祖,嘉義縣,嘉義縣水上鄉柳林村5鄰45號,23.4333499,120.4173047
義民廟,義民三公,嘉義縣,嘉義縣水上鄉大崙村18鄰48之5號,23.4457239,120.3608455
保安宮,池府千歲,嘉義縣,嘉義縣義竹鄉頭竹村6鄰70號,23.336116,120.231072
上帝爺廟,玄天上帝,嘉義縣,嘉義縣民雄鄉葉子寮東興村5鄰44號,23.562817,120.498252
三元帥廟,三元帥,嘉義縣,嘉義縣民雄鄉頂崙村8鄰26之1號,23.5667643,120.4400839
保安宮,李府千歲,嘉義縣,嘉義縣義竹鄉西過村2鄰491號,23.3033829,120.2004059
嘉義縣民雄鄉福興宮,福德正神,嘉義縣,嘉義縣民雄鄉建國路一段東榮村8鄰31巷25之5號,23.554765,120.433633
觀音寺廟,觀世音,嘉義縣,嘉義縣民雄鄉大丘園大崎村5鄰9號,23.5273988,120.4665748
武忠宮,玄天上帝爺,嘉義縣,嘉義縣水上鄉檳榔樹角忠和村3鄰17號,23.421517,120.443067
保安宮,五府千歲,嘉義縣,嘉義縣鹿草鄉竹山村193號,23.3946292,120.287535
香光寺,觀世音菩薩,嘉義縣,嘉義縣竹崎鄉溪州內埔村十七鄰四十九號之一,23.48721,120.554993
華封堂,里主尊王,嘉義縣,嘉義縣鹿草鄉施家村10鄰41號,23.39321,120.305741
余慈廟,余慈爺公,嘉義縣,嘉義縣鹿草鄉後寮村8鄰60之1號,23.4343073,120.3238079
龍山岩,觀世音菩薩,嘉義縣,嘉義縣竹崎鄉過坑龍山村十六鄰十七號,23.515581,120.57066
光祿廟,伏魔公,嘉義縣,嘉義縣竹崎鄉湖底復金村十六鄰十之一號,23.541995,120.561299
塘下寮武當山廟,玄天上帝,嘉義縣,嘉義縣竹崎鄉塘下寮塘興村十四之一號,23.494339,120.569485
無極天大威殿,神龍仙姑,嘉義縣,嘉義縣六腳鄉下雙溪正義村16鄰383之1號,23.481448,120.252524
玄天宮,玄天上帝,嘉義縣,嘉義縣六腳鄉魚寮村62號,23.5176492,120.2489722
代天府,池府千歲,嘉義縣,嘉義縣六腳鄉三義村78號,23.520606,120.287155
大天宮,神農聖帝,嘉義縣,嘉義縣竹崎鄉獅埜村十四鄰獅仔頭段九十一號,23.524292,120.506204
保安宮,福德正神,嘉義縣,嘉義縣竹崎鄉中和村永和,23.4585051,120.6846312
凌雲岩,觀音佛祖,嘉義縣,嘉義縣竹崎鄉樟樹坪文峰村段二六七號,23.5004285,120.617113
進福宮,福德正神,嘉義縣,嘉義縣竹崎鄉竹崎村民生村酒店(和平段一三七五地號),23.5181215,120.5462471
圓山宮,王孫大使,嘉義縣,嘉義縣鹿草鄉鹿草西井村1鄰150號,23.4134025,120.3065669
晨興廟,上帝爺,嘉義縣,嘉義縣竹崎鄉盧厝挖和平村十六鄰十八之一號,23.5179688,120.5493193
慈山岩皇德宮寺,三清道祖,嘉義縣,嘉義縣竹崎鄉昇平村九鄰頂埔一0九號之一,23.472885,120.567157
三水宮,順天聖母,嘉義縣,嘉義縣竹崎鄉義仁村九鄰坪頂三十五之一號,23.5046758,120.5012978
忠興宮,中壇元帥,嘉義縣,嘉義縣水上鄉中庄中庄村12鄰296附1號,23.4213007,120.4381581
正興寺,觀音佛祖,嘉義縣,嘉義縣水上鄉下寮村5鄰49號,23.4506752,120.4082628
靈應公廟,靈應公,嘉義縣,嘉義縣水上鄉柳子林柳鄉村1鄰191號,23.4382189,120.4176983
護安宮,天上聖母,嘉義縣,嘉義縣六腳鄉蒜頭蒜東村226號,23.4917327,120.2950895
德安宮,五王爺,嘉義縣,嘉義縣六腳鄉林內古林村112號,23.5323224,120.2627795
鍾福宮,五府千歲,嘉義縣,嘉義縣鹿草鄉毛蟹行三角村21鄰14號,23.4050055,120.3370883
保安宮,保生上帝,嘉義縣,嘉義縣竹崎鄉許厝師埜村八鄰八之一號,23.524292,120.506204
萬善堂,黑川伯公,嘉義縣,嘉義縣朴子市雙溪口溪口里1鄰127之1號,23.4769925,120.2772325
吉安寺,通天教主,嘉義縣,嘉義縣朴子市吳竹子腳德家里3鄰21號,23.43034,120.24746
敦睦宮,天僊伍帝,嘉義縣,嘉義縣朴子市崁後里5鄰崁後45之1號,23.4453955,120.2292801
德圓宮,神農帝君,嘉義縣,嘉義縣水上鄉二重溝大崙村17鄰12號,23.4474605,120.3602776
璿宿上天宮,天上聖母,嘉義縣,嘉義縣水上鄉中和路水上村5鄰233號,23.4300579,120.398572
奉安宮,城隍爺,嘉義縣,嘉義縣水上鄉水上村9鄰78號,23.432943,120.3983459
先代公廟,先代公,嘉義縣,嘉義縣水上鄉大堀尾大堀村3鄰段348號,23.4318462,120.378592
廣福宮,三山國王,嘉義縣,嘉義縣鹿草鄉龜佛山竹山村11鄰11號,23.3974267,120.2707743
新安宮,保生大帝,嘉義縣,嘉義縣鹿草鄉鹿東村9鄰24之3號,23.422711,120.316145
聖濟宮,濟公活佛,嘉義縣,嘉義縣中埔鄉鹽館村11鄰下仔19號,23.429427,120.5402
魍港太聖宮,天上聖母,嘉義縣,嘉義縣布袋鎮好美里10鄰132號,23.352782,120.1416089
洝海宮,天上聖母,嘉義縣,嘉義縣布袋鎮好美里29號,23.3388259,120.137788
保安宮,真武大帝,嘉義縣,嘉義縣布袋鎮考試潭考試里3鄰1號,23.3999119,120.2003197
聖善寺,釋迦牟尼佛,嘉義縣,嘉義縣朴子市大鄉里22鄰大?榔253之32號,23.465708,120.2573609
三福宮,福德正神,嘉義縣,嘉義縣竹崎鄉竹崎段四0九之三七號,23.5097319,120.5509636
順聖宮,天上聖母,嘉義縣,嘉義縣水上鄉新厝仔三和村2鄰127之3號,23.4542354,120.408975
靜德寺,釋迦牟尼佛,嘉義縣,嘉義縣水上鄉三界埔三界村218號,23.4282119,120.4702894
仁天宮,五府千歲,嘉義縣,嘉義縣中埔鄉田寮仔義仁村14之2號,23.446641,120.5227
見龍宮,五府千歲,嘉義縣,嘉義縣布袋鎮內田見龍里14鄰2之4號,23.382199,120.178335
德雲寺,觀音佛祖,嘉義縣,嘉義縣中埔鄉社口村5鄰內埔43號,23.437824,120.571616
